,DEPARTURES_PERFORMED,PASSENGERS,DISTANCE,UNIQUE_CARRIER,UNIQUE_CARRIER_NAME,CARRIER,CARRIER_NAME,ORIGIN_AIRPORT_ID,ORIGIN,DEST_AIRPORT_ID,DEST,AIRCRAFT_TYPE,MONTH
243,1,234,4401,KL,Klm Royal Dutch Airlines,KL,Klm Royal Dutch Airlines,10397,ATL,10292,AMS,837,3
244,1,272,4401,KL,Klm Royal Dutch Airlines,KL,Klm Royal Dutch Airlines,10292,AMS,10397,ATL,837,3
245,1,226,5578,KL,Klm Royal Dutch Airlines,KL,Klm Royal Dutch Airlines,12892,LAX,10292,AMS,889,3
246,1,279,1905,KL,Klm Royal Dutch Airlines,KL,Klm Royal Dutch Airlines,10397,ATL,16268,YYT,889,3
247,1,214,5578,KL,Klm Royal Dutch Airlines,KL,Klm Royal Dutch Airlines,10292,AMS,12892,LAX,889,3
248,1,0,3452,VS,Virgin Atlantic Airways,VS,Virgin Atlantic Airways,12972,LHR,12478,JFK,889,1
249,1,2,1064,14Q,London Air Services Limited,14Q,London Air Services Limited,10800,BUR,16229,YVR,669,3
250,1,8,1221,14Q,London Air Services Limited,14Q,London Air Services Limited,14712,SCF,16229,YVR,669,3
251,1,2,122,14Q,London Air Services Limited,14Q,London Air Services Limited,16229,YVR,10559,BFI,669,3
252,1,0,2724,14Q,London Air Services Limited,14Q,London Air Services Limited,16229,YVR,12758,KOA,669,3
253,1,10,2799,14Q,London Air Services Limited,14Q,London Air Services Limited,14153,PLS,12003,GTF,669,3
254,1,4,2724,14Q,London Air Services Limited,14Q,London Air Services Limited,12758,KOA,16229,YVR,669,3
255,1,1,728,14Q,London Air Services Limited,14Q,London Air Services Limited,16115,YLW,14869,SLC,575,3
256,1,5,1547,14Q,London Air Services Limited,14Q,London Air Services Limited,14683,SAT,12990,LIR,575,3
257,1,0,797,14Q,London Air Services Limited,14Q,London Air Services Limited,14869,SLC,16229,YVR,575,3
258,1,6,1362,14Q,London Air Services Limited,14Q,London Air Services Limited,16042,YEG,14712,SCF,575,3
259,1,5,1630,14Q,London Air Services Limited,14Q,London Air Services Limited,12990,LIR,11415,DRT,575,3
260,1,5,1801,14Q,London Air Services Limited,14Q,London Air Services Limited,11415,DRT,16229,YVR,575,3
261,1,4,972,14Q,London Air Services Limited,14Q,London Air Services Limited,14698,SBP,16229,YVR,575,3
262,1,1,1506,14Q,London Air Services Limited,14Q,London Air Services Limited,12278,ICT,16263,YYJ,575,3
263,1,0,1033,14Q,London Air Services Limited,14Q,London Air Services Limited,14689,SBA,16229,YVR,575,3
264,1,2,1314,14Q,London Air Services Limited,14Q,London Air Services Limited,10436,AVW,16229,YVR,575,3
265,1,1,819,14Q,London Air Services Limited,14Q,London Air Services Limited,14831,SJC,16229,YVR,575,3
266,1,1,1081,14Q,London Air Services Limited,14Q,London Air Services Limited,16229,YVR,12892,LAX,575,3
267,1,5,1878,14Q,London Air Services Limited,14Q,London Air Services Limited,16229,YVR,14683,SAT,575,3
268,1,0,1510,14Q,London Air Services Limited,14Q,London Air Services Limited,16229,YVR,12278,ICT,575,3
269,1,4,1339,14Q,London Air Services Limited,14Q,London Air Services Limited,16229,YVR,15376,TUS,575,3
270,1,0,1330,14Q,London Air Services Limited,14Q,London Air Services Limited,16229,YVR,10299,ANC,575,3
271,1,1,503,14Q,London Air Services Limited,14Q,London Air Services Limited,10299,ANC,16254,YXY,575,3
272,1,192,5026,AF,Compagnie Natl Air France,AF,Compagnie Natl Air France,12266,IAH,10920,CDG,627,3
273,1,97,5026,AF,Compagnie Natl Air France,AF,Compagnie Natl Air France,10920,CDG,12266,IAH,627,3
274,1,145,3962,AF,Compagnie Natl Air France,AF,Compagnie Natl Air France,10920,CDG,11433,DTW,696,3
275,1,0,3972,G3,VRG Linhas Aereas S A,G3,VRG Linhas Aereas S A,11082,CNF,11697,FLL,612,3
276,1,234,4745,JJ,Transportes Aeros Meridiona,JJ,Transportes Aeros Meridiona,11988,GRU,12478,JFK,889,3
277,1,0,4118,JJ,Transportes Aeros Meridiona,JJ,Transportes Aeros Meridiona,14717,SCL,13303,MIA,637,3
278,1,0,1276,JJ,Transportes Aeros Meridiona,JJ,Transportes Aeros Meridiona,13252,MEX,13303,MIA,626,3
279,1,0,5124,JL,Japan Air Lines Co. Ltd.,JL,Japan Air Lines Co. Ltd.,14771,SFO,13744,NRT,887,3
280,1,0,5124,JL,Japan Air Lines Co. Ltd.,JL,Japan Air Lines Co. Ltd.,13744,NRT,14771,SFO,887,3
281,1,0,1017,L7,Lan Colombia,L7,Lan Colombia,13303,MIA,12010,GUA,626,3
282,1,0,3824,L7,Lan Colombia,L7,Lan Colombia,13303,MIA,10386,ASU,626,3
283,1,0,1787,L7,Lan Colombia,L7,Lan Colombia,13303,MIA,15455,UIO,626,3
284,1,0,4216,L7,Lan Colombia,L7,Lan Colombia,13303,MIA,10952,CFB,626,3
285,1,0,4118,L7,Lan Colombia,L7,Lan Colombia,14717,SCL,13303,MIA,626,3
286,1,0,8472,L7,Lan Colombia,L7,Lan Colombia,12156,HLN,14408,QPG,626,3
287,1,0,3664,L7,Lan Colombia,L7,Lan Colombia,10711,BOG,12156,HLN,626,3
288,1,0,1117,L7,Lan Colombia,L7,Lan Colombia,14838,SJO,13303,MIA,626,3
289,1,231,3629,LA,Lan-Chile Airlines,LA,Lan-Chile Airlines,12478,JFK,12986,LIM,887,3
290,1,225,5096,LA,Lan-Chile Airlines,LA,Lan-Chile Airlines,12478,JFK,14717,SCL,887,3
291,1,264,4118,LA,Lan-Chile Airlines,LA,Lan-Chile Airlines,13303,MIA,14717,SCL,889,3
292,1,251,4118,LA,Lan-Chile Airlines,LA,Lan-Chile Airlines,14717,SCL,13303,MIA,889,3
293,1,128,1506,LA,Lan-Chile Airlines,LA,Lan-Chile Airlines,13303,MIA,10711,BOG,887,3
294,1,218,4118,LA,Lan-Chile Airlines,LA,Lan-Chile Airlines,13303,MIA,14717,SCL,887,3
295,1,139,4118,LA,Lan-Chile Airlines,LA,Lan-Chile Airlines,14717,SCL,13303,MIA,887,3
296,1,0,6711,LA,Lan-Chile Airlines,LA,Lan-Chile Airlines,14824,SIN,12173,HNL,626,3
297,1,0,4450,LA,Lan-Chile Airlines,LA,Lan-Chile Airlines,13303,MIA,15018,STN,626,3
298,1,0,2608,LA,Lan-Chile Airlines,LA,Lan-Chile Airlines,13303,MIA,12986,LIM,626,3
299,1,0,4118,LA,Lan-Chile Airlines,LA,Lan-Chile Airlines,13303,MIA,14717,SCL,626,3
300,1,0,1922,LA,Lan-Chile Airlines,LA,Lan-Chile Airlines,12051,GYE,13303,MIA,626,3
301,1,0,4406,LA,Lan-Chile Airlines,LA,Lan-Chile Airlines,11625,EZE,13303,MIA,626,3
302,1,0,4153,LA,Lan-Chile Airlines,LA,Lan-Chile Airlines,10292,AMS,14512,RFD,626,3
303,1,160,3629,LA,Lan-Chile Airlines,LA,Lan-Chile Airlines,12478,JFK,12986,LIM,889,3
304,1,243,3629,LA,Lan-Chile Airlines,LA,Lan-Chile Airlines,12986,LIM,12478,JFK,889,3
305,1,0,4118,LA,Lan-Chile Airlines,LA,Lan-Chile Airlines,13303,MIA,14717,SCL,887,3
306,1,0,5569,LA,Lan-Chile Airlines,LA,Lan-Chile Airlines,14717,SCL,12892,LAX,887,3
307,1,0,2608,LA,Lan-Chile Airlines,LA,Lan-Chile Airlines,13303,MIA,12986,LIM,626,3
308,1,0,4406,LA,Lan-Chile Airlines,LA,Lan-Chile Airlines,13303,MIA,11625,EZE,889,3
309,1,0,4072,LA,Lan-Chile Airlines,LA,Lan-Chile Airlines,13303,MIA,11988,GRU,889,3
310,1,0,4118,LA,Lan-Chile Airlines,LA,Lan-Chile Airlines,13303,MIA,14717,SCL,889,3
311,1,203,3629,LP,Lan Peru Airlines,LP,Lan Peru Airlines,12478,JFK,12986,LIM,626,3
312,1,203,4167,LP,Lan Peru Airlines,LP,Lan Peru Airlines,12892,LAX,12986,LIM,626,3
313,1,95,2795,LP,Lan Peru Airlines,LP,Lan Peru Airlines,12986,LIM,13204,MCO,694,3
314,1,146,4167,LP,Lan Peru Airlines,LP,Lan Peru Airlines,12892,LAX,12986,LIM,626,3
315,1,0,4167,LP,Lan Peru Airlines,LP,Lan Peru Airlines,12986,LIM,12892,LAX,626,3
316,1,0,4240,M3,ABSA-Aerolinhas Brasileiras,M3,ABSA-Aerolinhas Brasileiras,13303,MIA,11698,FLN,626,3
317,1,0,3839,M3,ABSA-Aerolinhas Brasileiras,M3,ABSA-Aerolinhas Brasileiras,13303,MIA,14496,REC,626,3
318,1,0,3881,M3,ABSA-Aerolinhas Brasileiras,M3,ABSA-Aerolinhas Brasileiras,13303,MIA,14991,SSA,626,3
319,1,0,4216,M3,ABSA-Aerolinhas Brasileiras,M3,ABSA-Aerolinhas Brasileiras,13303,MIA,10952,CFB,626,3
320,1,0,2402,M3,ABSA-Aerolinhas Brasileiras,M3,ABSA-Aerolinhas Brasileiras,13166,MAO,13303,MIA,626,3
321,1,124,2194,Q6,"Vuela Aviacion, S.A.",Q6,"Vuela Aviacion, S.A.",12892,LAX,12010,GUA,694,3
322,1,38,1894,Q6,"Vuela Aviacion, S.A.",Q6,"Vuela Aviacion, S.A.",12264,IAD,14677,SAL,694,3
323,1,131,2319,Q6,"Vuela Aviacion, S.A.",Q6,"Vuela Aviacion, S.A.",14677,SAL,12892,LAX,694,3
324,1,140,1894,Q6,"Vuela Aviacion, S.A.",Q6,"Vuela Aviacion, S.A.",14677,SAL,12264,IAD,694,3
325,1,32,2089,Q6,"Vuela Aviacion, S.A.",Q6,"Vuela Aviacion, S.A.",12478,JFK,14677,SAL,722,3
326,1,167,2089,Q6,"Vuela Aviacion, S.A.",Q6,"Vuela Aviacion, S.A.",14677,SAL,12478,JFK,722,3
327,1,93,1442,Y4,Concesionaria Vuela Compania De Aviacion SA de CV (Volaris),Y4,Concesionaria Vuela Compania De Aviacion SA de CV (Volaris),12892,LAX,13370,MLM,694,3
328,1,117,1420,Y4,Concesionaria Vuela Compania De Aviacion SA de CV (Volaris),Y4,Concesionaria Vuela Compania De Aviacion SA de CV (Volaris),12892,LAX,15483,UPN,694,3
329,1,111,1707,Y4,Concesionaria Vuela Compania De Aviacion SA de CV (Volaris),Y4,Concesionaria Vuela Compania De Aviacion SA de CV (Volaris),13930,ORD,13370,MLM,694,3
330,1,164,1860,Y4,Concesionaria Vuela Compania De Aviacion SA de CV (Volaris),Y4,Concesionaria Vuela Compania De Aviacion SA de CV (Volaris),13930,ORD,16304,ZIH,694,3
331,1,154,1486,Y4,Concesionaria Vuela Compania De Aviacion SA de CV (Volaris),Y4,Concesionaria Vuela Compania De Aviacion SA de CV (Volaris),13204,MCO,11874,GDL,694,3
332,1,158,2140,Y4,Concesionaria Vuela Compania De Aviacion SA de CV (Volaris),Y4,Concesionaria Vuela Compania De Aviacion SA de CV (Volaris),14747,SEA,11874,GDL,694,3
333,1,71,1729,Y4,Concesionaria Vuela Compania De Aviacion SA de CV (Volaris),Y4,Concesionaria Vuela Compania De Aviacion SA de CV (Volaris),13252,MEX,11638,FAT,694,3
334,1,140,1648,Y4,Concesionaria Vuela Compania De Aviacion SA de CV (Volaris),Y4,Concesionaria Vuela Compania De Aviacion SA de CV (Volaris),10638,BJX,13930,ORD,694,3
335,1,147,1666,Y4,Concesionaria Vuela Compania De Aviacion SA de CV (Volaris),Y4,Concesionaria Vuela Compania De Aviacion SA de CV (Volaris),10638,BJX,14831,SJC,694,3
336,1,65,936,Y4,Concesionaria Vuela Compania De Aviacion SA de CV (Volaris),Y4,Concesionaria Vuela Compania De Aviacion SA de CV (Volaris),11298,DFW,11874,GDL,694,3
337,1,157,1486,Y4,Concesionaria Vuela Compania De Aviacion SA de CV (Volaris),Y4,Concesionaria Vuela Compania De Aviacion SA de CV (Volaris),11874,GDL,13204,MCO,694,3
338,1,148,2140,Y4,Concesionaria Vuela Compania De Aviacion SA de CV (Volaris),Y4,Concesionaria Vuela Compania De Aviacion SA de CV (Volaris),11874,GDL,14747,SEA,694,3
339,1,130,936,Y4,Concesionaria Vuela Compania De Aviacion SA de CV (Volaris),Y4,Concesionaria Vuela Compania De Aviacion SA de CV (Volaris),11874,GDL,11298,DFW,694,3
340,1,131,820,Y4,Concesionaria Vuela Compania De Aviacion SA de CV (Volaris),Y4,Concesionaria Vuela Compania De Aviacion SA de CV (Volaris),11874,GDL,12266,IAH,694,3
341,1,145,1632,Y4,Concesionaria Vuela Compania De Aviacion SA de CV (Volaris),Y4,Concesionaria Vuela Compania De Aviacion SA de CV (Volaris),11874,GDL,14570,RNO,694,3
342,1,150,2046,Y4,Concesionaria Vuela Compania De Aviacion SA de CV (Volaris),Y4,Concesionaria Vuela Compania De Aviacion SA de CV (Volaris),11874,GDL,14057,PDX,694,3
343,1,183,4341,BY,Britannia Airways Ltd.,BY,Britannia Airways Ltd.,12966,LGW,13360,MLB,887,3
344,1,166,4276,BY,Britannia Airways Ltd.,BY,Britannia Airways Ltd.,11418,DSA,13360,MLB,887,3
345,1,278,4258,BY,Britannia Airways Ltd.,BY,Britannia Airways Ltd.,10608,BHX,13360,MLB,887,3
346,1,0,4341,BY,Britannia Airways Ltd.,BY,Britannia Airways Ltd.,13360,MLB,12966,LGW,887,3
347,1,0,4230,BY,Britannia Airways Ltd.,BY,Britannia Airways Ltd.,13360,MLB,10750,BRS,887,3
348,1,283,4258,BY,Britannia Airways Ltd.,BY,Britannia Airways Ltd.,10608,BHX,13360,MLB,889,3
349,1,0,3948,BY,Britannia Airways Ltd.,BY,Britannia Airways Ltd.,11996,GSP,13165,MAN,889,3
350,1,4,4258,BY,Britannia Airways Ltd.,BY,Britannia Airways Ltd.,13360,MLB,10608,BHX,889,3
351,1,73,4080,LH,Lufthansa German Airlines,LH,Lufthansa German Airlines,11760,FRA,12264,IAD,871,3
352,1,194,4080,LH,Lufthansa German Airlines,LH,Lufthansa German Airlines,12264,IAD,11760,FRA,871,3
353,1,213,4343,LH,Lufthansa German Airlines,LH,Lufthansa German Airlines,13930,ORD,11760,FRA,819,3
354,1,173,4343,LH,Lufthansa German Airlines,LH,Lufthansa German Airlines,11760,FRA,13930,ORD,819,3
355,1,219,3855,LH,Lufthansa German Airlines,LH,Lufthansa German Airlines,12478,JFK,11760,FRA,821,3
356,1,322,3855,LH,Lufthansa German Airlines,LH,Lufthansa German Airlines,11760,FRA,12478,JFK,821,3
357,1,314,4080,LH,Lufthansa German Airlines,LH,Lufthansa German Airlines,11760,FRA,12264,IAD,821,3
358,1,167,4080,LH,Lufthansa German Airlines,LH,Lufthansa German Airlines,12264,IAD,11760,FRA,821,3
359,1,167,6025,LH,Lufthansa German Airlines,LH,Lufthansa German Airlines,14679,SAN,13518,MUC,359,3
360,1,201,3663,LH,Lufthansa German Airlines,LH,Lufthansa German Airlines,12651,KEF,13303,MIA,359,3
361,1,184,6025,LH,Lufthansa German Airlines,LH,Lufthansa German Airlines,13518,MUC,14679,SAN,359,3
362,1,237,3938,LH,Lufthansa German Airlines,LH,Lufthansa German Airlines,13518,MUC,10529,BDL,359,3
363,1,98,5219,LH,Lufthansa German Airlines,LH,Lufthansa German Airlines,13303,MIA,15595,VIE,359,3
364,1,0,4343,LH,Lufthansa German Airlines,LH,Lufthansa German Airlines,13930,ORD,11760,FRA,696,3
365,1,0,4343,LH,Lufthansa German Airlines,LH,Lufthansa German Airlines,11760,FRA,13930,ORD,696,3
366,1,145,1857,TA,Taca International Airlines,TA,Taca International Airlines,12264,IAD,12010,GUA,694,3
367,1,134,1857,TA,Taca International Airlines,TA,Taca International Airlines,12010,GUA,12264,IAD,694,3
368,1,102,1014,TA,Taca International Airlines,TA,Taca International Airlines,13269,MGA,13303,MIA,698,3
369,1,64,1023,TA,Taca International Airlines,TA,Taca International Airlines,13303,MIA,14677,SAL,698,3
370,1,42,68,PT,Piedmont Airlines,PT,Piedmont Airlines,10792,BUF,16271,YYZ,675,3
371,1,0,641,FX,Federal Express Corporation,FX,Federal Express Corporation,16271,YYZ,10693,BNA,622,3
372,1,0,746,FX,Federal Express Corporation,FX,Federal Express Corporation,12339,IND,16128,YMX,740,3
373,1,0,440,FX,Federal Express Corporation,FX,Federal Express Corporation,16271,YYZ,12339,IND,740,3
374,1,0,1113,FX,Federal Express Corporation,FX,Federal Express Corporation,13244,MEM,16128,YMX,732,3
375,1,0,812,FX,Federal Express Corporation,FX,Federal Express Corporation,16271,YYZ,13244,MEM,732,3
376,1,0,1113,FX,Federal Express Corporation,FX,Federal Express Corporation,16128,YMX,13244,MEM,732,3
377,1,0,1122,FX,Federal Express Corporation,FX,Federal Express Corporation,14739,SDQ,12451,JAX,626,3
378,1,0,3121,FX,Federal Express Corporation,FX,Federal Express Corporation,14843,SJU,15567,VCP,626,3
379,1,0,3121,FX,Federal Express Corporation,FX,Federal Express Corporation,15567,VCP,14843,SJU,626,3
380,1,0,1481,FX,Federal Express Corporation,FX,Federal Express Corporation,12451,JAX,14286,PTY,622,3
381,1,0,450,FX,Federal Express Corporation,FX,Federal Express Corporation,10732,BQN,11185,CUR,110,3
382,1,0,487,FX,Federal Express Corporation,FX,Federal Express Corporation,10732,BQN,11654,FDF,110,3
383,1,0,487,FX,Federal Express Corporation,FX,Federal Express Corporation,11654,FDF,10732,BQN,110,3
384,1,0,4681,FX,Federal Express Corporation,FX,Federal Express Corporation,13244,MEM,10970,CGN,740,3
385,1,0,4623,FX,Federal Express Corporation,FX,Federal Express Corporation,13244,MEM,12957,LGG,683,3
386,1,0,4681,FX,Federal Express Corporation,FX,Federal Express Corporation,13244,MEM,10970,CGN,683,3
387,1,0,1561,FX,Federal Express Corporation,FX,Federal Express Corporation,12016,GUM,12699,KIX,740,3
388,1,0,4413,KAQ,Kalitta Air LLC,KAQ,Kalitta Air LLC,16593,HFE,10299,ANC,819,3
389,1,0,4395,KAQ,Kalitta Air LLC,KAQ,Kalitta Air LLC,13658,NGB,10299,ANC,819,3
390,1,0,4681,KAQ,Kalitta Air LLC,KAQ,Kalitta Air LLC,11724,FOC,10299,ANC,819,3
391,1,0,3032,KAQ,Kalitta Air LLC,KAQ,Kalitta Air LLC,16271,YYZ,10299,ANC,819,3
392,1,0,3799,KAQ,Kalitta Air LLC,KAQ,Kalitta Air LLC,12277,ICN,10299,ANC,819,3
393,1,0,5065,KAQ,Kalitta Air LLC,KAQ,Kalitta Air LLC,15113,SZX,10299,ANC,819,3
394,1,0,3433,KAQ,Kalitta Air LLC,KAQ,Kalitta Air LLC,13744,NRT,10299,ANC,819,3
395,1,0,7487,KAQ,Kalitta Air LLC,KAQ,Kalitta Air LLC,12892,LAX,15092,SYD,683,3
396,1,0,4462,KAQ,Kalitta Air LLC,KAQ,Kalitta Air LLC,13303,MIA,13532,MVD,819,3
397,1,0,1622,KAQ,Kalitta Air LLC,KAQ,Kalitta Air LLC,14210,POS,13303,MIA,819,3
398,1,0,6906,KAQ,Kalitta Air LLC,KAQ,Kalitta Air LLC,12478,JFK,12277,ICN,819,3
399,1,0,4175,KAQ,Kalitta Air LLC,KAQ,Kalitta Air LLC,10752,BRU,11193,CVG,819,3
400,1,0,7607,KAQ,Kalitta Air LLC,KAQ,Kalitta Air LLC,13694,NGO,13303,MIA,683,3
401,1,145,1473,NK,Spirit Air Lines,NK,Spirit Air Lines,11433,DTW,11032,CUN,698,3
402,1,67,1506,NK,Spirit Air Lines,NK,Spirit Air Lines,13303,MIA,10711,BOG,698,3
403,1,70,716,NK,Spirit Air Lines,NK,Spirit Air Lines,13180,MBJ,13204,MCO,698,3
404,1,139,852,NK,Spirit Air Lines,NK,Spirit Air Lines,14739,SDQ,11697,FLL,698,3
405,1,144,1388,NK,Spirit Air Lines,NK,Spirit Air Lines,10821,BWI,11032,CUN,698,3
406,1,110,762,NK,Spirit Air Lines,NK,Spirit Air Lines,15013,STI,11697,FLL,698,3
407,1,144,1473,NK,Spirit Air Lines,NK,Spirit Air Lines,11032,CUN,11433,DTW,698,3
408,1,142,1388,NK,Spirit Air Lines,NK,Spirit Air Lines,11032,CUN,10821,BWI,698,3
409,1,46,938,NK,Spirit Air Lines,NK,Spirit Air Lines,15923,XPL,11697,FLL,698,3
410,1,100,762,NK,Spirit Air Lines,NK,Spirit Air Lines,11697,FLL,15013,STI,698,3
411,1,32,938,NK,Spirit Air Lines,NK,Spirit Air Lines,11697,FLL,15923,XPL,698,3
412,1,98,1515,NK,Spirit Air Lines,NK,Spirit Air Lines,11697,FLL,10448,AXM,698,3
413,1,62,1515,NK,Spirit Air Lines,NK,Spirit Air Lines,10448,AXM,11697,FLL,698,3
414,1,38,716,NK,Spirit Air Lines,NK,Spirit Air Lines,13204,MCO,13180,MBJ,698,3
415,1,122,1117,NK,Spirit Air Lines,NK,Spirit Air Lines,13303,MIA,14838,SJO,694,3
416,1,49,716,NK,Spirit Air Lines,NK,Spirit Air Lines,13180,MBJ,13204,MCO,694,3
417,1,13,1103,NK,Spirit Air Lines,NK,Spirit Air Lines,12266,IAH,12010,GUA,694,3
418,1,159,1103,NK,Spirit Air Lines,NK,Spirit Air Lines,12010,GUA,12266,IAH,694,3
419,1,127,1579,NK,Spirit Air Lines,NK,Spirit Air Lines,13218,MDE,13204,MCO,694,3
420,1,99,1143,NK,Spirit Air Lines,NK,Spirit Air Lines,10411,AUA,11697,FLL,694,3
421,1,150,1468,NK,Spirit Air Lines,NK,Spirit Air Lines,11032,CUN,14100,PHL,694,3
422,1,172,1468,NK,Spirit Air Lines,NK,Spirit Air Lines,14100,PHL,11032,CUN,694,3
423,1,69,1117,NK,Spirit Air Lines,NK,Spirit Air Lines,14838,SJO,13303,MIA,694,3
424,1,103,1143,NK,Spirit Air Lines,NK,Spirit Air Lines,11697,FLL,10411,AUA,694,3
425,1,87,716,NK,Spirit Air Lines,NK,Spirit Air Lines,13204,MCO,13180,MBJ,694,3
426,1,167,1579,NK,Spirit Air Lines,NK,Spirit Air Lines,13204,MCO,13218,MDE,694,3
427,1,40,716,NK,Spirit Air Lines,NK,Spirit Air Lines,13180,MBJ,13204,MCO,699,3
428,1,27,1181,NK,Spirit Air Lines,NK,Spirit Air Lines,12266,IAH,15923,XPL,699,3
429,1,33,921,NK,Spirit Air Lines,NK,Spirit Air Lines,11032,CUN,10423,AUS,699,3
430,1,144,1102,NK,Spirit Air Lines,NK,Spirit Air Lines,10486,BAQ,11697,FLL,699,3
431,1,75,1181,NK,Spirit Air Lines,NK,Spirit Air Lines,15923,XPL,12266,IAH,699,3
432,1,126,1102,NK,Spirit Air Lines,NK,Spirit Air Lines,11697,FLL,10486,BAQ,699,3
433,1,186,921,NK,Spirit Air Lines,NK,Spirit Air Lines,10423,AUS,11032,CUN,699,3
434,1,52,716,NK,Spirit Air Lines,NK,Spirit Air Lines,13204,MCO,13180,MBJ,699,3
435,1,50,1181,NK,Spirit Air Lines,NK,Spirit Air Lines,12266,IAH,15923,XPL,722,3
436,1,175,852,NK,Spirit Air Lines,NK,Spirit Air Lines,14739,SDQ,11697,FLL,722,3
437,1,66,1012,NK,Spirit Air Lines,NK,Spirit Air Lines,14681,SAP,13495,MSY,722,3
438,1,81,651,NK,Spirit Air Lines,NK,Spirit Air Lines,11032,CUN,13495,MSY,722,3
439,1,114,1102,NK,Spirit Air Lines,NK,Spirit Air Lines,10486,BAQ,11697,FLL,722,3
440,1,72,1012,NK,Spirit Air Lines,NK,Spirit Air Lines,13495,MSY,14681,SAP,722,3
441,1,78,651,NK,Spirit Air Lines,NK,Spirit Air Lines,13495,MSY,11032,CUN,722,3
442,1,76,1282,NK,Spirit Air Lines,NK,Spirit Air Lines,14838,SJO,13204,MCO,722,3
443,1,21,1181,NK,Spirit Air Lines,NK,Spirit Air Lines,15923,XPL,12266,IAH,722,3
444,1,169,852,NK,Spirit Air Lines,NK,Spirit Air Lines,11697,FLL,14739,SDQ,722,3
445,1,93,1102,NK,Spirit Air Lines,NK,Spirit Air Lines,11697,FLL,10486,BAQ,722,3
446,1,96,1282,NK,Spirit Air Lines,NK,Spirit Air Lines,13204,MCO,14838,SJO,722,3
447,1,0,860,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,11540,ELP,16477,QRO,655,3
448,1,0,479,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,13061,LRD,16477,QRO,655,3
449,1,0,165,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,13061,LRD,14886,SLW,655,3
450,1,0,165,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,14886,SLW,13061,LRD,655,3
451,1,0,767,M6,Amerijet International,M6,Amerijet International,13303,MIA,10846,BZE,625,3
452,1,0,1023,M6,Amerijet International,M6,Amerijet International,14677,SAL,13303,MIA,625,3
453,1,0,848,M6,Amerijet International,M6,Amerijet International,14739,SDQ,13303,MIA,625,3
454,1,0,1515,M6,Amerijet International,M6,Amerijet International,15052,SVD,13303,MIA,625,3
455,1,0,866,M6,Amerijet International,M6,Amerijet International,13303,MIA,14681,SAP,626,3
456,1,0,1515,M6,Amerijet International,M6,Amerijet International,13303,MIA,15052,SVD,626,3
457,1,0,713,M6,Amerijet International,M6,Amerijet International,14012,PAP,13303,MIA,626,3
458,1,0,586,M6,Amerijet International,M6,Amerijet International,12693,KIN,13303,MIA,626,3
459,1,0,1515,M6,Amerijet International,M6,Amerijet International,15052,SVD,13303,MIA,626,3
460,1,0,1622,M6,Amerijet International,M6,Amerijet International,13303,MIA,14210,POS,624,3
461,1,0,1017,WI,Sky Lease Cargo,WI,Sky Lease Cargo,13303,MIA,12010,GUA,820,3
462,1,0,1506,WI,Sky Lease Cargo,WI,Sky Lease Cargo,13303,MIA,10711,BOG,820,3
463,1,0,4118,WI,Sky Lease Cargo,WI,Sky Lease Cargo,13303,MIA,14717,SCL,820,3
464,1,0,1017,WI,Sky Lease Cargo,WI,Sky Lease Cargo,12010,GUA,13303,MIA,820,3
465,1,0,3201,WI,Sky Lease Cargo,WI,Sky Lease Cargo,15643,VVI,13303,MIA,820,3
466,1,38,1101,WL,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",WL,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",13303,MIA,11164,CTG,655,3
467,1,0,317,WL,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",WL,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",13303,MIA,11907,GGT,655,3
468,1,35,1101,WL,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",WL,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",11164,CTG,13303,MIA,655,3
469,1,32,317,WL,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",WL,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",11907,GGT,13303,MIA,655,3
470,1,0,214,N8,National Air Cargo Group Inc d/ba National Airlines,N8,National Air Cargo Group Inc d/ba National Airlines,11433,DTW,16271,YYZ,819,3
471,1,0,7064,N8,National Air Cargo Group Inc d/ba National Airlines,N8,National Air Cargo Group Inc d/ba National Airlines,12266,IAH,12277,ICN,819,3
472,1,0,4309,N8,National Air Cargo Group Inc d/ba National Airlines,N8,National Air Cargo Group Inc d/ba National Airlines,11630,FAI,14309,PVG,819,3
